,Tweet index,Label,Tweet text,split,premise,hyp,label
4274,458,0,Drinking a Southern Triangle IPA by @RoughDraftBrew at @yardhouse -- http://t.co/G2sIEm7ZSV,test,Jake tweeted: 'Drinking a Southern Triangle IPA by @RoughDraftBrew at @yardhouse -- http://t.co/G2sIEm7ZSV',Jake was ironic,False
4275,459,1,"American Red Cross van ""together we can save lives..."" And the driver is smoking. #irony",test,"Roberto tweeted: 'American Red Cross van ""together we can save lives..."" And the driver is smoking. #irony'",Roberto was ironic,True
4276,460,0,@TheBravesAddict @Braves It also makes me want to post this... http://t.co/CGE2VlixTY,test,Perla tweeted: '@TheBravesAddict @Braves It also makes me want to post this... http://t.co/CGE2VlixTY',Perla was ironic,False
4277,461,1,#birthcontrol #lol #wtf #whatisbirthcontrol @planb great commercial #sarcasm,test,Luis tweeted: '#birthcontrol #lol #wtf #whatisbirthcontrol @planb great commercial #sarcasm',Luis was ironic,True
4278,462,1,Oh how I love working in Baltimore #not,test,Benjamin tweeted: 'Oh how I love working in Baltimore #not',Benjamin was ironic,True
4279,463,0,Fans watch #tylerfarr in concert at @amaliearena #countrymusic #throwdown1035 #tampa http://t.co/czBbGnn3DU,test,Ilianna tweeted: 'Fans watch #tylerfarr in concert at @amaliearena #countrymusic #throwdown1035 #tampa http://t.co/czBbGnn3DU',Ilianna was ironic,False
4280,464,1,So I'm the school nurse today. And I have a fever. #irony,test,Yan tweeted: 'So I'm the school nurse today. And I have a fever. #irony',Yan was ironic,True
4281,465,0,#BBC #News -- #USA -- #Jeb #Bush to #explore #White #House #bid. http://t.co/WVJHuUKStc,test,Nehemiah tweeted: '#BBC #News -- #USA -- #Jeb #Bush to #explore #White #House #bid. http://t.co/WVJHuUKStc',Nehemiah was ironic,False
4282,466,1,"Thanks for the dick pic, really, thanks. #Sarcasm",test,"Beckett tweeted: 'Thanks for the dick pic, really, thanks. #Sarcasm'",Beckett was ironic,True
4283,467,0,@Margoandhow @imalexbeamyrnot spawn of Larry Ellison aka World's Worst Human,test,Nikko tweeted: '@Margoandhow @imalexbeamyrnot spawn of Larry Ellison aka World's Worst Human',Nikko was ironic,False
4284,468,1,Really loves dentist appointments. #sarcasm,test,Benjamin tweeted: 'Really loves dentist appointments. #sarcasm',Benjamin was ironic,True
4285,469,0,Now to write a JavaScript RegExp that allows . and ' in e-mail addresses... http://t.co/HE3NTbhTpQ,test,Fatimah tweeted: 'Now to write a JavaScript RegExp that allows . and ' in e-mail addresses... http://t.co/HE3NTbhTpQ',Fatimah was ironic,False
4286,470,0,@emm_pearce @Napwell 3 more nights 3 more nights 😬😬😬 #londoncalling http://t.co/oZt0e541P9,test,Noah tweeted: '@emm_pearce @Napwell 3 more nights 3 more nights 😬😬😬 #londoncalling http://t.co/oZt0e541P9',Noah was ironic,False
4287,471,0,"@Abelv03 @KWAPT A lot of factors at play but I think you do retain him at max. Hopefully the FT's hurt his market a bit, selfishly speaking.",test,"Lillie tweeted: '@Abelv03 @KWAPT A lot of factors at play but I think you do retain him at max. Hopefully the FT's hurt his market a bit, selfishly speaking.'",Lillie was ironic,False
4288,472,0,@Adsy_1 You're a tough bugger ;p,test,Elliot tweeted: '@Adsy_1 You're a tough bugger ;p',Elliot was ironic,False
4289,473,1,I'm shocked that Mark May doesn't think the Buckeyes should be in the playoff!!! #Sarcasm,test,Liam tweeted: 'I'm shocked that Mark May doesn't think the Buckeyes should be in the playoff!!! #Sarcasm',Liam was ironic,True
4290,474,1,"Google scholarship application kept crashing in Chrome. Opened it in IE, finished application without incident. #irony",test,"Jayden tweeted: 'Google scholarship application kept crashing in Chrome. Opened it in IE, finished application without incident. #irony'",Jayden was ironic,True
4291,475,0,http://t.co/gpnFUXyZ2f #AnalFrench #Chocolate Chocolate babe gets dicks in asshole,test,Eric tweeted: 'http://t.co/gpnFUXyZ2f #AnalFrench #Chocolate Chocolate babe gets dicks in asshole',Eric was ironic,False
4292,476,1,Set my alarm for PM not AM...guess you could say I've got my life together #not sorry @PE_Tweetcher #Pearlburg mom and Jesus,test,Yaretzy tweeted: 'Set my alarm for PM not AM...guess you could say I've got my life together #not sorry @PE_Tweetcher #Pearlburg mom and Jesus',Yaretzy was ironic,True
4293,477,0,Just entered the @bbcstrictly competition for tickets to the final! Fingers crossed @theandrewe,test,Humberto tweeted: 'Just entered the @bbcstrictly competition for tickets to the final! Fingers crossed @theandrewe',Humberto was ironic,False
4294,478,1,"Gun nut yells at cops conducting DUI checkpoint, later hit by drunk driver on way home #irony #karma http://t.co/3EAMnVETe1",test,"Ladonte tweeted: 'Gun nut yells at cops conducting DUI checkpoint, later hit by drunk driver on way home #irony #karma http://t.co/3EAMnVETe1'",Ladonte was ironic,True
4295,479,0,"@ollielocke for the #yoga people out there, this is a Down Faced Dog dinner! #MerryChristmas http://t.co/fP25vVmS0z",test,"Gabriella tweeted: '@ollielocke for the #yoga people out there, this is a Down Faced Dog dinner! #MerryChristmas http://t.co/fP25vVmS0z'",Gabriella was ironic,False
4296,480,1,"Have you ever seen the like?? 'Republican move' that will 'effectively rob the royal family', Kate's 32k meal #irony http://t.co/BiGb5u44Eh",test,"Jonathan tweeted: 'Have you ever seen the like?? 'Republican move' that will 'effectively rob the royal family', Kate's 32k meal #irony http://t.co/BiGb5u44Eh'",Jonathan was ironic,True
4297,481,1,It's snowing in Chicago #whitechristmas #not,test,Kiela tweeted: 'It's snowing in Chicago #whitechristmas #not',Kiela was ironic,True
4298,482,1,Oh I just love when I wake up with a migraine 😒 #not #needmeds,test,Vincent tweeted: 'Oh I just love when I wake up with a migraine 😒 #not #needmeds',Vincent was ironic,True
4299,483,0,"Oh Oh mum is #not #going to be #pleased #littletike http://t.co/5Q01FsYjCW""",test,"Michael tweeted: 'Oh Oh mum is #not #going to be #pleased #littletike http://t.co/5Q01FsYjCW""'",Michael was ironic,False
4300,484,1,Its a shame on an off day that the NFL doesnt have any interesting stories and isnt getting any attention. NOT #sarcasm,test,Elijah tweeted: 'Its a shame on an off day that the NFL doesnt have any interesting stories and isnt getting any attention. NOT #sarcasm',Elijah was ironic,True
4301,485,0,Felicitats http://t.co/SnKpTNHwJ7 #Penedesfera #notcies,test,Diego tweeted: 'Felicitats http://t.co/SnKpTNHwJ7 #Penedesfera #notcies',Diego was ironic,False
4302,486,1,Cook and England rudderless at the death. Seven games and we've got progressively worse! Can't wait 'till they arrive here for WC #sarcasm,test,Natilee tweeted: 'Cook and England rudderless at the death. Seven games and we've got progressively worse! Can't wait 'till they arrive here for WC #sarcasm',Natilee was ironic,True
4303,487,0,#we are #not #perfect but it is #neccesary for #us to #be the #best # version of #ourselves http://t.co/3IO7qLK0lr,test,Ian tweeted: '#we are #not #perfect but it is #neccesary for #us to #be the #best # version of #ourselves http://t.co/3IO7qLK0lr',Ian was ironic,False
4304,488,0,Happy Holidays! (this is officially our Christmas card) #BestFriend #UglySweaterBarCrawl http://t.co/ECiscYDW4X,test,Robert tweeted: 'Happy Holidays! (this is officially our Christmas card) #BestFriend #UglySweaterBarCrawl http://t.co/ECiscYDW4X',Robert was ironic,False
4305,489,0,@restlessduncan @SR_Duncan At least you got my joke,test,Matthew tweeted: '@restlessduncan @SR_Duncan At least you got my joke',Matthew was ironic,False
4306,490,0,"@valb00: It's 2015. Why am I still manually turning on/off WiFi, Bluetooth, NFC, etc..? #fb yep",test,"Griffin tweeted: '@valb00: It's 2015. Why am I still manually turning on/off WiFi, Bluetooth, NFC, etc..? #fb yep'",Griffin was ironic,False
4307,491,0,"@bigedh456 thanks babe, hope you have a good one too 💕🎊🎊",test,"Maddex tweeted: '@bigedh456 thanks babe, hope you have a good one too 💕🎊🎊'",Maddex was ironic,False
4308,492,0,This nigga knocced back 6 shots of Henny lastnight ! @king_macjay http://t.co/oPMLzS4OuY,test,Flynn tweeted: 'This nigga knocced back 6 shots of Henny lastnight ! @king_macjay http://t.co/oPMLzS4OuY',Flynn was ironic,False
4309,493,0,'Tis the season for tablets! I entered the #tabletsforall contest to win a tablet gift pack. Check it out: http://t.co/4erdSJRFoW,test,Dillan tweeted: ''Tis the season for tablets! I entered the #tabletsforall contest to win a tablet gift pack. Check it out: http://t.co/4erdSJRFoW',Dillan was ironic,False
4310,494,0,#notcies #eu Commissioner Creu reassures Committee of the Regions: Junckers investment plan will complement coh... http://t.co/GHhKvB2hbN,test,Jocelynn tweeted: '#notcies #eu Commissioner Creu reassures Committee of the Regions: Junckers investment plan will complement coh... http://t.co/GHhKvB2hbN',Jocelynn was ironic,False
4311,495,1,"Is there a ""like"" tab on me? I'm not a facebook status to be liked by people... #sarcasm #RudeButTrue",test,"Elliot tweeted: 'Is there a ""like"" tab on me? I'm not a facebook status to be liked by people... #sarcasm #RudeButTrue'",Elliot was ironic,True
4312,496,0,"Bestiestest. *teary-eyed* THE KING IS COMING! My God's not dead, He's surely alive! #God's #not #dead #faith http://t.co/6fG08vi4Lp",test,"Evolet tweeted: 'Bestiestest. *teary-eyed* THE KING IS COMING! My God's not dead, He's surely alive! #God's #not #dead #faith http://t.co/6fG08vi4Lp'",Evolet was ironic,False
4313,497,0,#Johnny #Football #time #is #not #a #fun time #any #more: The Cleveland Browns went into Sunday's game against the... http://t.co/Vm4E3dKexF,test,Izobel tweeted: '#Johnny #Football #time #is #not #a #fun time #any #more: The Cleveland Browns went into Sunday's game against the... http://t.co/Vm4E3dKexF',Izobel was ironic,False
4314,498,0,@cavs THAT'S WHAT I'M TALKING ABOUT! Awesome Win CAVS!!!!!!,test,Owen tweeted: '@cavs THAT'S WHAT I'M TALKING ABOUT! Awesome Win CAVS!!!!!!',Owen was ironic,False
4315,499,1,08:01am on the dot and the buzzer rings #helloworld #not #sleepy #tired #nothanks,test,James tweeted: '08:01am on the dot and the buzzer rings #helloworld #not #sleepy #tired #nothanks',James was ironic,True
4316,500,0,"@Naaaauds Now I have a game Monday, Tuesday, friday and Saturday 😭😭",test,"Charlotte tweeted: '@Naaaauds Now I have a game Monday, Tuesday, friday and Saturday 😭😭'",Charlotte was ironic,False
4317,501,0,@FireInTheLyons Go you! #not Home until the 1st Jan. So excited!,test,Joshua tweeted: '@FireInTheLyons Go you! #not Home until the 1st Jan. So excited!',Joshua was ironic,False
4318,502,0,Photo: Tuxedo Jumpsuit Sizes:Small-Large Color:Black Price:$65.00 Leave email and size for invoice http://t.co/wZ5qR1PIDB,test,Kristopher tweeted: 'Photo: Tuxedo Jumpsuit Sizes:Small-Large Color:Black Price:$65.00 Leave email and size for invoice http://t.co/wZ5qR1PIDB',Kristopher was ironic,False
4319,503,0,#Analysis -- #Economic #issues #whip #up #Israelis #in #chocolate #pudding #election. http://t.co/5Fw5ymVB35 via @reuters,test,Annmarie tweeted: '#Analysis -- #Economic #issues #whip #up #Israelis #in #chocolate #pudding #election. http://t.co/5Fw5ymVB35 via @reuters',Annmarie was ironic,False
4320,504,0,@SR_Duncan Three minutes is better than no minutes,test,Abel tweeted: '@SR_Duncan Three minutes is better than no minutes',Abel was ironic,False
4321,505,1,"Found my motivation... Aka the back of my eye lids, by accident. Boy, me and @Kels_efollin are some winners. #not #senioritisisreal #losers",test,"Abby tweeted: 'Found my motivation... Aka the back of my eye lids, by accident. Boy, me and @Kels_efollin are some winners. #not #senioritisisreal #losers'",Abby was ironic,True
4322,506,0,The ones that caught me by surprise were the ones I didn't expect #duh #redundantredundant,test,Carter tweeted: 'The ones that caught me by surprise were the ones I didn't expect #duh #redundantredundant',Carter was ironic,False
4323,507,0,This time last year...shiid was hella funny...unforgettable #khwaaaa,test,Parker tweeted: 'This time last year...shiid was hella funny...unforgettable #khwaaaa',Parker was ironic,False
4324,508,0,Hoar frost is challenging for some to spell.,test,Nicholas tweeted: 'Hoar frost is challenging for some to spell.',Nicholas was ironic,False
4325,509,0,@AusPublica @KateOnTheGo Your views are not right wing or left wing...just vile.,test,Ryan tweeted: '@AusPublica @KateOnTheGo Your views are not right wing or left wing...just vile.',Ryan was ironic,False
4326,510,1,@ramzaruglia @gamergater7685 Ah the 2014 #GamerGate Ebola campaign. How many people did we kill? #sarcasm,test,William tweeted: '@ramzaruglia @gamergater7685 Ah the 2014 #GamerGate Ebola campaign. How many people did we kill? #sarcasm',William was ironic,True
4327,511,1,"Where is the promise of ""peace on earth"" in this? ""Lord, Thy Kingdom come, Thy will be done."" http://t.co/sSYoNx0IAo #Advent #terror #irony",test,"Bryce tweeted: 'Where is the promise of ""peace on earth"" in this? ""Lord, Thy Kingdom come, Thy will be done."" http://t.co/sSYoNx0IAo #Advent #terror #irony'",Bryce was ironic,True
4328,512,0,"YOU are violent, it shows in your tweets @RBRNetwork1 @JoeHilgerman @Anan_VII @1_Free_Man @ABPT_Rocket",test,"Jacob tweeted: 'YOU are violent, it shows in your tweets @RBRNetwork1 @JoeHilgerman @Anan_VII @1_Free_Man @ABPT_Rocket'",Jacob was ironic,False
4329,513,1,Gael 'pro at presentations' Anderson #not #choke,test,Lila tweeted: 'Gael 'pro at presentations' Anderson #not #choke',Lila was ironic,True
4330,514,1,Nothing says nature like the relentless sound of AM commuter traffic #fthunter #AMdogfun #not@allpeaceful,test,Graham tweeted: 'Nothing says nature like the relentless sound of AM commuter traffic #fthunter #AMdogfun #not@allpeaceful',Graham was ironic,True
4331,515,0,#notcies #eu Cleaner air would offer major health benefits in the Balkans http://t.co/ddhYo37IRd,test,Teyona tweeted: '#notcies #eu Cleaner air would offer major health benefits in the Balkans http://t.co/ddhYo37IRd',Teyona was ironic,False
4332,516,1,Loving how dominant the SEC is #Pause ..... #Not,test,Juan tweeted: 'Loving how dominant the SEC is #Pause ..... #Not',Juan was ironic,True
4333,517,1,Best Christmas Eve news: I have a half sister. 😂👍 #sarcasm #thanksdad,test,Estefanny tweeted: 'Best Christmas Eve news: I have a half sister. 😂👍 #sarcasm #thanksdad',Estefanny was ironic,True
4334,518,0,Brother💙 we don't look alike #not #frère #family #lovehim http://t.co/nCAt8xXqxQ,test,Janiya tweeted: 'Brother💙 we don't look alike #not #frère #family #lovehim http://t.co/nCAt8xXqxQ',Janiya was ironic,False
4335,519,0,Looking at the stairs & imaging that scary dark creature coming up freaks me out,test,Caleb tweeted: 'Looking at the stairs & imaging that scary dark creature coming up freaks me out',Caleb was ironic,False
4336,520,0,@GalloSays at least there's a good football game on with zero chance of either of our teams losing lol,test,Jaxx tweeted: '@GalloSays at least there's a good football game on with zero chance of either of our teams losing lol',Jaxx was ironic,False
